train_nodev_pytorch_000,48.6
train_nodev_pytorch_001,49.6
train_nodev_pytorch_002,39.3
train_nodev_pytorch_003,39.3
train_nodev_pytorch_004,38.7
train_nodev_pytorch_005,37.8
train_nodev_pytorch_006,45.7
train_nodev_pytorch_007,45.6
train_nodev_pytorch_008,37.1
train_nodev_pytorch_009,36.2
train_nodev_pytorch_010,36.7
train_nodev_pytorch_011,35.9
train_nodev_pytorch_012,40.8
train_nodev_pytorch_013,43.1
train_nodev_pytorch_014,37.9
train_nodev_pytorch_015,38.2
train_nodev_pytorch_016,38.3
train_nodev_pytorch_017,37.6
train_nodev_pytorch_018,41.1
train_nodev_pytorch_019,42.6
train_nodev_pytorch_020,37.2
train_nodev_pytorch_021,36.6
train_nodev_pytorch_022,41.0
train_nodev_pytorch_023,38.1
train_nodev_pytorch_025,49.6
train_nodev_pytorch_026,38.4
train_nodev_pytorch_027,38.4
train_nodev_pytorch_028,36.5
train_nodev_pytorch_029,40.1
train_nodev_pytorch_030,42.4
train_nodev_pytorch_031,46.5
train_nodev_pytorch_032,36.4
train_nodev_pytorch_033,35.6
train_nodev_pytorch_034,35.3
train_nodev_pytorch_035,35.7
train_nodev_pytorch_036,41.7
train_nodev_pytorch_037,42.3
train_nodev_pytorch_038,37.4
train_nodev_pytorch_039,39.1
train_nodev_pytorch_040,38.1
train_nodev_pytorch_041,38.1
train_nodev_pytorch_042,40.3
train_nodev_pytorch_043,39.2
train_nodev_pytorch_044,36.2
train_nodev_pytorch_045,36.7
train_nodev_pytorch_046,35.9
train_nodev_pytorch_047,35.4
train_nodev_pytorch_048,46.6
train_nodev_pytorch_049,45.1
train_nodev_pytorch_050,37.3
train_nodev_pytorch_051,36.8
train_nodev_pytorch_052,37.2
train_nodev_pytorch_053,36.2
train_nodev_pytorch_054,50.2
train_nodev_pytorch_055,45.0
train_nodev_pytorch_056,35.8
train_nodev_pytorch_057,35.0
train_nodev_pytorch_058,34.7
train_nodev_pytorch_059,34.4
train_nodev_pytorch_060,41.1
train_nodev_pytorch_061,40.4
train_nodev_pytorch_062,40.9
train_nodev_pytorch_063,36.5
train_nodev_pytorch_064,37.2
train_nodev_pytorch_065,37.8
train_nodev_pytorch_066,38.3
train_nodev_pytorch_067,38.9
train_nodev_pytorch_068,36.5
train_nodev_pytorch_069,36.4
train_nodev_pytorch_070,35.0
train_nodev_pytorch_071,34.9
train_nodev_pytorch_072,44.6
train_nodev_pytorch_073,43.8
train_nodev_pytorch_074,38.0
train_nodev_pytorch_075,38.1
train_nodev_pytorch_076,37.1
train_nodev_pytorch_077,36.2
train_nodev_pytorch_078,46.6
train_nodev_pytorch_079,41.5
train_nodev_pytorch_080,36.9
train_nodev_pytorch_081,35.3
train_nodev_pytorch_082,35.2
train_nodev_pytorch_083,35.7
train_nodev_pytorch_084,41.3
train_nodev_pytorch_085,40.9
train_nodev_pytorch_086,37.3
train_nodev_pytorch_088,42.4
train_nodev_pytorch_089,38.8
train_nodev_pytorch_090,38.8
train_nodev_pytorch_091,38.8
train_nodev_pytorch_092,37.9
train_nodev_pytorch_093,35.8
train_nodev_pytorch_094,35.0
train_nodev_pytorch_095,35.3
train_nodev_pytorch_096,42.7
train_nodev_pytorch_097,42.4
train_nodev_pytorch_098,36.9
train_nodev_pytorch_099,36.5
train_nodev_pytorch_100,35.6
train_nodev_pytorch_101,37.0
train_nodev_pytorch_102,40.4
train_nodev_pytorch_103,41.2
train_nodev_pytorch_104,34.7
train_nodev_pytorch_105,35.2
train_nodev_pytorch_106,33.8
train_nodev_pytorch_107,34.7
train_nodev_pytorch_108,39.5
train_nodev_pytorch_109,38.5
train_nodev_pytorch_110,36.5
train_nodev_pytorch_111,36.2
train_nodev_pytorch_112,37.3
train_nodev_pytorch_113,37.8
train_nodev_pytorch_114,38.5
train_nodev_pytorch_115,38.4
train_nodev_pytorch_116,36.1
train_nodev_pytorch_117,35.8
train_nodev_pytorch_118,35.7
train_nodev_pytorch_119,33.9
train_nodev_pytorch_120,46.8
train_nodev_pytorch_121,42.6
train_nodev_pytorch_122,37.7
train_nodev_pytorch_123,36.4
train_nodev_pytorch_124,41.3
train_nodev_pytorch_125,41.0
train_nodev_pytorch_126,44.7
train_nodev_pytorch_127,38.9
train_nodev_pytorch_128,35.4
train_nodev_pytorch_129,35.3
train_nodev_pytorch_130,34.2
train_nodev_pytorch_131,34.8
train_nodev_pytorch_132,40.5
train_nodev_pytorch_133,40.1
train_nodev_pytorch_134,37.2
train_nodev_pytorch_135,37.6
train_nodev_pytorch_136,36.4
train_nodev_pytorch_137,41.2
train_nodev_pytorch_138,39.5
train_nodev_pytorch_139,38.9
train_nodev_pytorch_140,35.9
train_nodev_pytorch_141,34.0
train_nodev_pytorch_142,35.0
train_nodev_pytorch_143,36.4
train_nodev_pytorch_144,47.1
train_nodev_pytorch_145,45.1
train_nodev_pytorch_146,41.3
train_nodev_pytorch_147,37.7
train_nodev_pytorch_148,37.5
train_nodev_pytorch_149,37.4
train_nodev_pytorch_150,44.1
train_nodev_pytorch_151,43.7
train_nodev_pytorch_152,36.7
train_nodev_pytorch_153,36.2
train_nodev_pytorch_154,35.5
train_nodev_pytorch_155,35.1
train_nodev_pytorch_156,43.2
train_nodev_pytorch_157,41.3
train_nodev_pytorch_158,38.2
train_nodev_pytorch_159,37.7
train_nodev_pytorch_160,41.8
train_nodev_pytorch_161,39.1
train_nodev_pytorch_162,40.4
train_nodev_pytorch_163,39.7
train_nodev_pytorch_164,35.7
train_nodev_pytorch_165,35.7
train_nodev_pytorch_166,38.5
train_nodev_pytorch_167,35.8
train_nodev_pytorch_168,46.2
train_nodev_pytorch_169,47.5
train_nodev_pytorch_170,38.7
train_nodev_pytorch_171,38.0
train_nodev_pytorch_172,38.0
train_nodev_pytorch_173,37.0
train_nodev_pytorch_174,47.0
train_nodev_pytorch_175,47.1
train_nodev_pytorch_176,35.7
train_nodev_pytorch_177,36.0
train_nodev_pytorch_178,35.4
train_nodev_pytorch_179,35.5
train_nodev_pytorch_180,42.0
train_nodev_pytorch_181,41.9
train_nodev_pytorch_182,39.6
train_nodev_pytorch_183,38.9
train_nodev_pytorch_184,43.8
train_nodev_pytorch_185,38.7
train_nodev_pytorch_186,42.3
train_nodev_pytorch_187,41.5
train_nodev_pytorch_188,37.2
train_nodev_pytorch_189,37.0
train_nodev_pytorch_190,35.9
train_nodev_pytorch_191,34.7
train_nodev_pytorch_192,49.7
train_nodev_pytorch_193,46.1
train_nodev_pytorch_194,40.1
train_nodev_pytorch_195,39.9
train_nodev_pytorch_196,39.8
train_nodev_pytorch_197,42.4
train_nodev_pytorch_200,39.9
train_nodev_pytorch_201,38.5
train_nodev_pytorch_202,37.2
train_nodev_pytorch_203,38.4
train_nodev_pytorch_204,43.3
train_nodev_pytorch_205,43.7
train_nodev_pytorch_206,38.6
train_nodev_pytorch_207,40.2
train_nodev_pytorch_208,48.3
train_nodev_pytorch_209,45.4
train_nodev_pytorch_210,41.9
train_nodev_pytorch_211,44.1
train_nodev_pytorch_212,38.1
train_nodev_pytorch_213,38.3
train_nodev_pytorch_214,39.7
train_nodev_pytorch_215,37.6
train_nodev_pytorch_216,45.4
train_nodev_pytorch_230,37.4
train_nodev_pytorch_231,37.3
train_nodev_pytorch_232,38.2
